46.600,13.800,20
17.800,-76.700,1000
37.333,15.167,60000
40.000,139.500,394
40.700,15.700,4057
36.000,111.500,20000
42.500,12.100,31
-1.300,-78.700,1000
41.100,14.500,150
42.780,13.100,40000
42.467,13.200,10000
35.000,140.000,5233
41.000,139.500,58
41.600,14.600,1000
-13.000,-72.000,160
33.200,134.800,5000
37.400,105.300,2032
35.500,133.000,4
34.300,134.000,1000
25.400,103.200,2100
36.500,138.000,56
36.800,3.000,20000
35.000,105.200,73000
37.900,46.700,40000
23.000,120.200,2000
-9.000,-79.000,1500
25.100,103.100,614
38.100,13.350,250
38.000,46.300,77000
37.500,137.000,5
42.800,13.000,200
-32.500,-71.500,2
40.000,116.200,658
23.000,-102.000,1
41.080,15.150,1940
23.100,120.300,260
33.300,96.600,336
38.900,106.500,50000
14.000,121.600,5
-11.996,-77.198,1141
30.100,101.900,15
30.400,101.600,5
36.400,106.100,40
36.200,23.000,2000
24.700,102.900,37
37.200,138.100,2100
26.500,99.900,900
35.000,36.000,20000
31.200,34.200,20000
14.002,120.993,12
-3.500,128.500,4
30.800,31.000,40000
24.700,102.200,270
23.800,102.700,70
34.000,51.500,40000
37.000,-10.000,50000
34.080,-5.000,3000
-.900,-78.600,1000
34.000,-6.800,3000
38.650,-28.080,1053
37.000,15.000,10000
36.800,10.200,3000
33.300,35.700,30000
24.400,102.500,120
24.400,102.500,50
22.000,92.000,200
47.700,18.200,83
24.300,102.800,1000
13.700,-89.200,50
34.800,105.000,2068
40.900,140.700,1700
19.900,-76.100,40
39.300,16.200,40
44.000,12.000,120
18.500,-73.400,200
14.600,-90.700,8000
14.600,-90.700,100
47.000,-55.000,300
33.600,51.300,30000
38.000,46.700,10000
38.000,46.200,50000
18.200,-78.100,300
36.300,43.100,80
24.500,120.500,40000
38.300,15.967,30000
38.700,30.700,26
-16.500,-72.000,383
39.700,39.500,5000
38.200,21.700,38
39.900,98.000,36
4.600,-74.000,12
39.700,19.800,120
29.800,102.100,435
14.000,-61.000,900
43.500,12.200,500
35.700,-.600,3000
38.500,16.100,15
37.500,20.300,22
35.800,21.000,50
23.600,120.500,252
31.000,101.500,205
40.850,139.950,12
38.500,144.000,25
30.600,101.500,200
35.200,35.800,1500
40.500,13.900,7
-1.640,-78.670,40000
10.600,-64.100,16000
43.100,13.000,60
23.800,102.400,2000
17.000,-96.300,7
37.700,138.300,19
25.600,100.600,200
39.050,139.950,450
36.900,-2.400,162
5.300,-74.600,200
41.200,14.700,5600
44.833,7.250,2
35.500,25.000,2000
39.900,139.900,59
25.200,121.300,21
31.700,100.300,480
10.600,-66.900,26000
34.370,-117.650,40
34.200,-119.900,1
-14.100,-75.400,32
35.800,114.400,4
23.700,102.500,900
25.200,121.200,111
34.800,111.200,13000
-8.000,115.000,10253
15.500,-91.500,23
31.400,100.700,2854
45.900,6.800,4
37.600,15.000,72
37.800,14.000,100
36.100,102.300,126
23.000,71.000,1543
34.100,113.800,430
37.750,21.250,8
-16.107,-72.967,162
33.000,104.600,23
36.000,36.000,8000
36.000,36.000,20000
-33.000,-72.000,72
38.100,14.700,22
38.750,20.750,58
36.400,2.800,7000
34.900,111.100,84
31.600,74.300,1000
1.800,-76.400,250
40.700,13.900,28
-12.130,-77.809,30
34.200,74.500,1000
37.500,139.500,1443
38.200,-.900,2000
36.600,118.500,200
43.500,47.500,410
43.000,47.000,40
35.700,52.100,500
36.400,114.200,7477
35.000,136.000,280
43.800,7.800,4
13.100,-59.617,3000
32.800,116.800,33
42.900,12.600,22
25.200,103.000,6700
-18.251,-71.010,700
38.900,139.150,35
1.200,-77.000,80
44.300,9.400,60
33.000,97.000,88
-36.830,-73.030,50
38.500,35.500,300
39.300,16.300,100
39.600,16.600,589
40.100,15.800,21
33.000,35.500,5000
44.200,10.500,5
34.600,103.700,37
32.000,34.500,3000
14.400,-61.100,390
26.100,99.900,100
26.100,99.900,129
21.900,96.000,400
23.400,120.400,117
12.900,123.900,17
39.700,44.400,1049
38.000,21.000,12
34.400,70.500,500
19.750,-72.200,5000
16.500,-62.200,5000
38.600,44.900,1000
33.600,51.400,1500
40.980,34.800,200
1.480,124.850,118
24.100,120.500,380
37.000,22.000,30
43.400,10.600,56
37.000,138.000,12000
29.500,30.500,185
-41.670,174.000,3
24.100,120.500,1001
7.300,-72.300,40
27.800,102.300,20650
41.000,15.700,671
40.500,19.700,2000
40.500,19.700,400
27.700,68.800,350
37.100,58.400,2000
37.500,105.200,300
39.900,41.300,17
14.000,120.500,3
17.000,-100.000,1
35.500,139.500,79
40.900,15.200,12
29.600,52.500,13000
10.500,-64.200,1000
38.250,23.500,17
39.300,16.300,468
13.800,-89.200,1000
35.000,136.000,1352
34.000,137.900,300
40.200,29.100,1900
40.200,29.100,400
40.200,29.100,1300
.800,127.300,34
46.300,7.900,1
35.650,139.800,6757
39.100,121.600,7
29.700,108.800,300
37.100,5.700,3
35.500,26.000,538
-8.000,115.500,36
39.400,16.400,10000
40.300,16.000,10000
38.000,23.000,19
36.000,137.500,203
40.000,20.000,12
38.200,-9.000,6
39.900,41.300,15000
40.700,48.500,100
42.800,13.100,100
-27.350,-70.350,10
-32.800,-68.800,14000
46.000,12.000,1
39.100,121.700,2
38.200,22.200,17
23.400,120.000,2000
7.000,.400,3
38.800,30.500,800
14.500,121.000,400
43.800,87.600,9
40.500,29.100,2
38.000,47.600,500
38.530,30.550,800
38.250,48.280,500
18.600,-97.500,20
33.380,45.980,100
37.700,15.100,60
40.400,19.500,60
40.300,19.300,20
36.400,2.700,70
38.400,20.200,200
39.200,26.400,500
-7.800,110.400,5
19.000,-155.500,31
-18.600,-71.000,25000
.310,-78.180,70000
37.700,-122.100,30
24.500,92.500,2
34.900,5.900,40
38.800,20.800,15
30.000,99.000,2300
15.400,-96.300,24
9.500,-69.500,3
38.500,22.500,100
38.500,22.500,100
39.200,16.300,136
7.000,125.400,4
37.300,58.300,2000
37.300,58.300,4000
34.900,132.000,804
36.700,-118.100,27
36.200,36.200,1800
13.640,-89.130,800
13.600,-89.000,300
46.200,12.400,55
14.500,-90.700,300
38.100,30.200,1300
7.900,-72.500,1001
-6.900,108.300,7
-21.500,-70.500,103
10.300,-66.800,400
40.800,29.000,40
27.700,100.800,70
37.800,47.900,2000
37.500,57.400,700
33.200,104.700,22000
37.500,15.000,10
33.000,104.600,8
16.000,121.850,20
38.600,27.100,30
-31.620,-71.180,2
27.100,54.200,120
24.500,120.700,11
40.700,13.900,121
38.250,26.250,7866
38.500,43.300,95
33.600,104.600,480
40.600,33.600,12
17.500,-98.300,7
40.900,14.400,11
38.100,115.500,11
23.800,120.500,8
40.700,13.900,2313
38.300,26.200,15000
26.810,55.910,238
23.000,101.100,17
36.950,-3.983,745
34.500,105.700,80
33.500,75.000,3000
42.700,74.100,54
36.100,4.600,33
25.000,104.000,4
37.100,21.500,600
32.900,-80.000,60
43.900,8.100,800
31.000,-109.000,44
35.580,.330,20
23.700,102.500,2000
10.300,-61.100,1
32.800,130.700,20
39.200,26.000,25
36.600,54.600,171
36.500,1.800,36
37.100,111.900,31
35.500,137.000,7273
17.300,120.600,2
38.300,38.300,400
44.200,21.200,3
30.500,101.500,288
37.200,58.400,18000
41.700,82.800,90
42.500,146.000,1
38.600,23.200,255
8.500,-71.700,400
35.700,139.900,24
38.900,139.800,726
38.300,15.900,101
37.100,58.400,11000
46.100,14.500,7
37.800,48.300,300
38.500,45.000,800
29.200,104.900,26
38.000,76.000,7
-8.250,124.750,250
39.500,144.000,27122
40.000,141.000,206
39.700,75.900,7
26.950,56.260,1600
24.700,121.800,56
16.500,-61.800,6
26.000,91.000,1542
39.800,76.600,47
-36.830,-73.030,6
39.100,113.000,12
37.930,28.840,1117
-3.000,128.500,2460
33.500,-117.000,6
41.600,43.500,247
40.300,43.100,140
43.400,28.700,4
43.400,28.500,4
40.600,142.300,18
17.600,-99.700,2
40.700,48.600,86
40.700,33.600,4
14.000,-91.000,2000
26.600,56.200,10
39.880,76.200,2500
26.300,99.900,6
40.800,72.300,4880
32.200,35.300,20
39.100,42.400,1700
39.100,42.500,3560
40.900,42.700,1000
36.000,23.000,2
35.200,58.200,350
23.500,120.500,3
37.750,27.000,4
31.200,100.900,400
23.500,120.300,145
33.000,76.000,19000
42.100,19.600,120
34.000,132.000,11
39.000,16.000,557
29.300,104.800,13
1.000,-81.500,1000
23.600,120.500,1258
23.400,120.400,15
37.670,-122.480,700
24.600,98.600,1
-33.000,-72.000,4000
43.500,85.000,280
18.200,-76.800,1000
17.000,-100.000,8
14.000,123.000,2
38.500,67.900,12000
38.133,16.017,158
38.170,15.580,78000
38.600,26.900,8
33.000,50.000,5500
35.600,-5.400,100
25.000,121.500,9
38.900,-8.800,30
24.400,103.000,21
43.700,5.400,40
35.500,72.500,10
35.400,136.300,41
30.000,68.000,231
24.400,121.800,4
25.500,122.500,60
9.800,-84.000,1750
10.000,-84.000,700
36.000,4.000,12
-8.000,31.000,2
43.500,77.500,450
38.200,72.800,90
31.230,57.030,700
17.500,-102.500,45
28.000,130.000,12
40.500,27.200,3000
5.354,126.121,138
26.800,53.700,11
-14.200,-72.900,150
24.150,102.450,942
31.580,130.670,29
39.200,139.800,94
37.700,15.200,120
-3.924,101.820,20
43.500,91.500,1
37.820,30.270,4000
-37.800,178.200,1
38.800,20.600,14
-15.200,-73.200,34
42.000,13.500,29978
32.800,-115.500,6
29.500,91.500,170
23.700,120.900,180
24.000,121.000,1
23.900,120.900,54
-7.000,116.000,1500
6.000,125.000,7
28.000,104.000,1800
4.000,-74.000,6
14.600,-90.600,2650
23.500,117.200,2000
5.500,123.000,46
19.260,-96.970,648
23.500,122.700,5
44.300,10.300,1400
40.200,20.000,600
36.601,105.317,200000
-32.700,-68.400,400
10.200,124.100,5
24.500,122.000,5
-28.553,-70.755,500
32.700,130.300,27
31.500,101.000,4800
35.200,59.200,2200
35.100,139.500,142807
37.200,57.700,157
29.200,56.900,290
1.000,-77.500,300
5.200,-73.200,7
35.500,139.500,14
-1.600,-78.600,40
39.700,42.800,50
36.800,83.800,100
40.000,42.000,60
-7.300,109.800,60
-7.300,109.900,727
41.200,42.800,200
25.700,100.400,5000
9.300,122.700,17
35.750,134.750,395
34.418,-120.196,13
38.000,30.500,3
27.000,100.000,12
34.600,58.100,500
28.500,51.200,2
38.500,-28.000,9
40.700,43.700,360
35.600,135.100,3022
24.100,102.000,7
36.750,102.000,40912
32.000,35.500,268
23.000,120.500,30
44.400,34.500,11
31.600,60.000,4
38.100,27.400,170
42.200,25.300,127
38.000,23.000,20
-5.000,-78.000,29
16.028,-97.036,4
31.500,120.500,6
37.300,57.900,10
-35.000,-72.000,279
7.000,124.000,93
40.700,111.600,2
10.500,-64.200,50
37.800,57.600,3800
40.200,37.900,64
-41.750,172.250,17
37.500,58.000,5
32.200,49.700,6
12.100,-86.200,1000
17.300,96.500,500
38.100,44.700,1360
26.800,103.000,42
17.400,95.500,50
41.100,15.400,1430
30.000,100.000,200
38.400,68.500,175
35.800,52.100,1
43.667,13.267,18
40.500,19.500,35
35.000,139.000,259
40.300,19.600,25
18.200,96.400,36
23.200,120.600,4
-24.700,-66.300,39
40.600,20.800,90
-39.772,176.025,256
13.200,-85.700,2450
39.200,46.000,2890
47.100,89.800,10000
36.100,139.200,16
32.000,131.500,1
20.000,-75.800,8
30.100,101.800,200
31.400,115.000,6
.500,126.000,6
36.600,53.400,1070
19.500,-104.250,400
40.500,23.900,161
39.700,96.700,275
33.620,-117.970,120
31.900,103.400,9300
29.500,102.500,200
42.000,14.200,10
32.100,56.000,4
23.700,102.700,1
26.773,86.762,10600
24.800,121.500,3
37.919,40.211,100
37.919,40.211,20
40.500,27.500,5
36.300,53.300,60
36.300,53.500,690
24.300,120.800,3276
29.400,102.300,2
39.300,40.600,540
29.500,66.800,60000
35.000,138.000,9
24.600,120.800,2746
1.000,-77.500,8
46.600,-112.000,2
46.600,-112.000,2
28.700,103.600,100
1.100,-77.600,250
33.000,60.000,12
35.200,127.600,9
-24.500,-70.000,1
34.200,105.700,115
1.200,-77.300,18
26.600,103.000,30
22.300,120.800,10
6.100,94.700,9
3.500,97.500,17
13.200,-88.700,400
34.400,139.200,3
18.800,-97.500,34
35.400,115.100,390
14.500,121.500,1
-9.400,110.200,1
16.700,-98.500,4
-10.500,-76.500,15
5.100,-75.500,2
39.400,33.800,224
37.100,141.700,1
-36.250,-72.250,30000
-7.080,155.386,5
40.100,139.500,27
5.180,-.130,22
-12.500,-72.000,37
24.400,102.500,2
39.100,26.800,41
39.700,40.400,13
39.770,39.533,32700
38.400,35.500,37
23.900,102.300,181
41.700,43.800,16
32.733,-115.500,9
-10.500,-77.000,179
24.400,102.500,2
45.800,26.800,1000
16.400,43.500,1200
-4.175,152.071,4
33.500,58.600,730
47.000,127.200,132
39.500,43.300,430
31.700,102.300,15
39.700,39.400,15
8.700,-83.200,6
23.300,120.300,319
23.100,100.300,90
-.750,-81.500,200
-15.000,-76.000,30
41.700,20.400,43
39.200,28.200,16
40.300,34.600,17
40.600,35.000,4
40.900,36.500,1000
40.800,30.500,285
44.300,17.000,19
-14.200,-71.500,75
16.700,-101.500,11
-30.750,-72.000,11
40.600,30.500,285
-9.500,110.000,213
35.300,133.900,1400
41.000,33.700,4020
40.000,40.000,550
-31.500,-68.500,8000
41.400,32.700,2381
44.000,84.000,3
36.800,54.500,20
38.900,29.300,21
39.400,26.700,30
34.000,137.100,1223
34.700,137.200,2306
,32.000,5
37.400,35.800,300
35.200,52.100,20
38.500,43.300,300
39.500,119.000,17
24.500,63.000,4000
38.000,28.900,7
32.500,59.100,3
35.750,5.000,264
38.200,31.800,12
39.300,41.200,840
-26.500,-70.500,2
39.300,55.400,400
-8.500,-77.500,800
23.100,120.300,58
33.000,135.600,1362
25.000,102.000,1
26.700,102.900,3
1.200,-77.200,2
37.000,8.000,3
33.400,58.700,500
37.000,22.000,3
-10.500,-75.000,233
10.500,122.000,72
38.532,20.425,2
-17.400,-71.000,1
29.500,100.500,800
-13.100,-76.200,4
26.400,99.700,110
36.500,136.000,5131
38.500,20.500,6
37.950,58.320,110000
27.400,104.000,3
22.000,-106.000,4
42.000,84.000,21
47.167,-122.617,8
-38.000,-73.500,57
39.200,70.800,3500
38.580,26.230,7
-1.500,-78.200,6000
39.000,40.500,320
-54.000,-71.000,1
-54.000,-71.000,3
27.300,53.200,20
40.000,40.000,20
-13.500,-72.000,83
-6.000,113.000,16
7.800,-72.500,211
10.500,-68.000,100
28.500,96.500,1530
-23.500,-67.500,1
-14.250,-75.750,4
-9.300,147.100,3000
13.000,-87.800,1100
16.100,-96.800,1
40.800,33.400,50
23.800,121.700,68
22.900,121.500,17
39.900,41.700,103
42.150,143.850,33
39.800,39.500,94
35.000,-119.017,12
30.500,91.500,54
35.333,-118.917,2
36.500,35.500,20
10.300,-83.500,29
28.500,52.300,11
18.400,-73.400,2
35.400,55.100,970
40.000,27.500,1070
29.000,52.000,1
-36.500,-72.500,9
41.400,26.300,37
38.300,20.800,476
35.000,32.500,40
-18.300,178.200,2
34.000,141.700,1
-22.100,-68.700,3
-3.400,-80.600,6
17.300,-92.600,6
39.800,22.100,25
39.300,22.200,31
36.000,66.000,2000
13.000,123.900,13
27.500,52.000,1
36.283,1.467,1243
30.500,67.000,12
8.100,123.200,400
30.000,101.800,39
39.400,23.100,8
39.500,23.000,7
37.500,27.000,4
10.000,-84.500,10
32.200,29.600,22
-16.200,-71.300,1
47.500,19.300,2
40.000,30.500,4
35.500,35.500,148
37.000,-4.000,7
35.100,67.500,100
36.900,26.000,53
22.200,95.700,38
23.000,70.000,156
27.200,54.400,347
36.200,8.900,13
23.900,121.600,11
39.400,22.800,2
33.400,52.500,16
36.400,28.700,18
40.700,30.900,500
36.100,52.700,1100
16.500,-99.100,65
45.500,99.500,30
34.300,47.800,1200
-16.500,-72.000,28
1.500,-79.500,111
2.000,-79.000,22
34.400,47.900,132
-18.000,-65.000,4
-33.785,-70.112,7
36.000,49.000,20
-9.500,112.500,8
24.780,122.700,2
52.500,159.500,1
-20.369,-68.000,1
22.180,121.130,16
44.712,-111.215,28
18.300,-94.400,25
40.900,19.800,2
39.100,41.600,18
-13.500,-74.000,7
-15.750,-72.750,63
-15.000,-75.000,63
36.000,4.100,47
30.450,-9.620,13100
28.000,54.500,420
-38.143,-73.407,2000
40.000,20.000,8
-1.500,-79.000,11
-3.600,29.000,24
11.100,122.300,3
31.600,131.800,2
-8.200,122.000,2
38.000,15.300,15
10.400,39.900,30
27.900,54.600,60
33.500,49.400,5
36.000,136.700,10
33.600,48.100,2
4.600,-75.600,23
43.300,17.100,4
43.300,17.100,1
40.900,19.500,15
23.720,114.670,1
33.600,59.000,5
-10.000,-79.000,9
38.800,140.900,1
17.200,-99.600,4
17.200,-99.500,3
5.200,-76.400,47
41.400,15.500,16
37.800,22.900,1
35.630,49.870,12225
39.900,43.900,1
35.100,58.700,6
36.900,57.800,4
24.500,122.100,15
32.600,21.000,300
34.400,47.900,100
37.000,57.900,4
42.100,21.300,1070
28.200,55.700,5
39.800,74.200,1
33.900,74.800,80
40.750,29.000,1
-10.385,-78.022,1
-3.700,119.400,8
23.200,120.600,107
61.017,-147.648,15
45.300,18.100,3
-4.000,34.900,1
38.100,38.300,8
38.650,139.200,26
18.300,-100.400,78
40.300,28.200,19
35.700,4.400,4
-2.400,126.100,71
37.600,47.100,20
39.400,24.000,38
-32.400,-71.200,400
38.600,22.400,6
37.700,21.800,32
34.900,138.000,1
47.400,-122.300,7
13.500,-89.300,125
38.267,22.300,1
16.300,-95.800,6
39.200,22.000,1
39.100,41.600,10
24.100,122.600,7
.600,30.200,140
41.200,69.100,10
29.554,80.854,80
38.500,41.300,14
38.900,41.300,12
28.700,78.900,15
39.200,41.600,2394
37.500,22.100,1
4.600,-73.900,6
-10.748,-78.638,110
39.200,21.200,1
-25.500,-70.700,3
2.900,-74.900,98
-9.200,113.100,54
-3.700,119.300,58
5.500,97.300,14
39.500,21.200,9
35.500,-.100,10
40.700,30.800,86
39.500,40.400,97
6.800,-73.000,20
10.600,-67.300,300
43.200,-.500,1
24.500,122.200,2
41.500,20.500,18
17.700,73.900,180
-21.700,-69.500,1
37.900,13.100,216
37.800,13.200,8
39.368,24.957,20
32.000,130.600,3
36.080,5.070,1
-.600,34.400,1
32.300,132.500,1
39.200,44.300,38
40.800,143.200,52
-41.700,172.000,3
-5.600,-77.200,15
16.500,122.200,270
16.500,-97.800,18
34.000,59.000,10488
34.000,58.200,700
41.800,32.300,24
10.500,-62.600,3
39.200,40.100,2
15.500,-92.700,20
42.100,19.300,1
37.100,57.900,50
41.450,79.367,4
-3.100,118.900,64
36.017,-10.950,13
38.600,28.400,53
11.900,41.210,40
27.700,34.000,2
40.700,19.800,1
22.317,111.800,3000
-32.900,19.700,12
-11.700,-75.100,150
38.467,-122.692,1
44.900,17.300,14
44.900,17.200,9
24.100,102.500,10000
12.600,122.100,3
-9.900,-75.600,12
38.600,44.700,5
21.700,73.000,26
39.200,29.500,1086
15.780,121.710,15
-9.200,-78.800,66794
38.800,36.700,1
37.800,55.900,220
-1.500,-72.600,1
-4.907,145.471,15
-4.000,-80.700,82
42.500,11.800,24
34.412,-118.400,65
36.600,55.600,1
28.300,55.600,1
37.600,29.800,100
38.800,40.500,1000
-7.200,109.100,1
-25.500,-69.200,1
-32.500,-71.200,83
-5.500,153.900,2
44.800,10.300,2
-2.700,-77.400,1
36.300,52.700,1
-14.100,-73.300,5
-15.500,167.200,1
22.500,122.300,1
43.800,13.300,1
-6.800,-76.800,7
28.400,52.800,30000
23.600,121.600,4
43.800,13.300,2
36.200,69.700,11
36.000,73.400,100
12.400,-86.100,10000
18.480,-103.000,56
13.400,122.800,15
10.679,-84.759,26
4.956,-78.144,1
18.270,-96.600,600
30.570,52.890,1
38.460,-28.310,1
-12.300,-76.350,10
38.600,27.000,2
6.890,-72.930,3
34.500,138.700,30
28.240,104.010,20000
10.560,-63.380,5
7.750,-77.690,11
36.000,139.820,2
-12.270,-77.790,78
35.100,72.900,5300
32.460,78.430,47
40.640,122.580,300
-6.700,106.700,1
27.500,56.260,7
-29.900,-71.300,2
10.040,-69.750,3
21.490,94.700,1
36.320,5.241,1
38.474,40.723,2311
31.599,51.037,2
12.540,125.993,1
38.628,21.798,1
15.324,-89.101,23000
14.767,-91.061,4
36.610,67.790,50
41.130,43.010,1
.780,-79.800,10
40.890,42.850,4
46.356,13.275,978
-4.603,140.091,6000
-8.170,114.888,573
39.570,117.980,242769
6.292,124.090,1200
37.700,28.890,4
46.280,13.157,5
46.302,13.197,11
46.320,13.130,2
-4.517,139.918,133
33.800,59.150,17
39.120,44.030,5000
-20.520,-68.920,1
-27.953,26.653,4
39.000,44.000,1
45.777,26.703,1641
16.770,122.330,1
27.610,56.390,167
38.560,40.020,30
31.980,50.680,366
-9.828,160.323,34
-9.965,160.731,18
38.934,44.380,3
39.000,44.000,6
-22.878,-175.900,1
7.340,-76.300,3
-31.030,-67.770,70
30.950,56.470,584
34.809,139.259,25
38.100,16.030,2
29.926,66.302,1
17.030,-99.740,1
38.391,15.066,5
38.190,142.028,28
40.739,23.229,50
14.843,-91.022,17
33.386,57.434,20000
16.010,-96.591,9
32.140,49.650,76
23.247,122.075,2
33.897,59.472,200
-16.390,-72.658,18
17.813,-101.276,5
42.096,19.209,131
-8.207,115.949,22
31.452,119.241,42
-1.679,136.040,15
42.812,13.061,5
-8.254,115.847,2
13.833,-90.881,4
-7.656,108.252,30
39.536,20.398,1
33.918,59.741,350
4.805,-76.217,72
33.962,59.726,17
1.598,-79.358,600
-3.299,102.712,8
-8.390,115.889,27
38.815,-27.780,69
32.220,-114.985,1
39.269,23.041,1
39.203,22.729,1
37.190,50.201,1
29.598,81.092,200
15.888,-88.516,2
-1.948,-80.017,8
32.913,75.633,15
35.450,139.964,2
36.195,1.354,5000
18.211,-98.240,300
41.117,-124.253,5
-13.347,-74.545,7
40.914,15.366,4689
34.587,50.652,26
34.503,50.590,3
-4.576,139.232,305
30.927,101.098,150
41.051,14.601,12
38.222,22.934,22
38.209,23.288,1
39.481,20.699,2
-13.144,-74.376,8
29.913,57.715,3000
-13.166,-74.522,10
30.013,57.794,3000
35.693,73.594,220
-33.134,-73.074,1
8.117,-72.527,15
18.048,-102.084,9
29.856,66.962,6
42.158,142.361,110
17.250,-93.210,10
-12.690,-76.065,3
16.558,-98.358,9
31.907,99.931,10
13.313,-89.339,43
14.487,-89.121,3
40.883,19.590,1
14.701,44.379,2800
36.148,69.011,500
-8.405,123.080,13
41.959,21.540,12
35.953,52.264,30
2.461,-76.686,350
8.717,-83.123,6
-4.843,-78.103,10
40.462,139.102,4
9.652,-83.688,2
40.324,27.222,5
36.948,49.180,3
35.500,139.070,1
18.231,120.860,16
-26.535,-70.563,5
1.131,120.858,2
43.974,-113.916,2
